Source Warehouses (Optional),Kho nguồn (Tùy chọn)
"System will pickup the materials from the selected warehouses. If not specified, system will create material request for purchase.","Hệ thống sẽ lấy nguyên vật liệu từ các kho đã chọn. Nếu không chỉ định, hệ thống sẽ tạo yêu cầu mua hàng"
Lead Time,Thời gian dẫn
PAN Details,Thông tin PAN
Create Customer,Tạo khách hàng
Invoicing,Lập hóa đơn
Enable Auto Invoicing,Kích hoạt lập hóa đơn tự động
Send Membership Acknowledgement,Gửi xác nhận tư cách thành viên
Send Invoice with Email,Gửi hóa đơn qua email
Membership Print Format,Định dạng in thẻ thành viên
Invoice Print Format,Định dạng in hóa đơn
Revoke <Key></Key>,Thu hồi <Key></Key>
You can learn more about memberships in the manual. ,Bạn có thể tìm hiểu thêm về tư cách thành viên trong tài liệu hướng dẫn
ERPNext Docs,Tài liệu ERPNext
Regenerate Webhook Secret,Tạo lại Webhook Secret
Generate Webhook Secret,Tạo Webhook Secret
Copy Webhook URL,Sao chép URL Webhook
Linked Item,Mặt hàng liên kết
Feedback By,Phản hồi bởi
Manufacturing Section,Phần sản xuất
"By default, the Customer Name is set as per the Full Name entered. If you want Customers to be named by a ","Theo mặc định, tên Khách hàng được đặt theo Họ tên đầy đủ đã nhập. Nếu bạn muốn Khách hàng được đặt tên theo"
Configure the default Price List when creating a new Sales transaction. Item prices will be fetched from this Price List.,Cấu hình bảng giá mặc định khi tạo giao dịch bán hàng mới. Giá mặt hàng sẽ được lấy từ bảng giá này
"If this option is configured 'Yes', ERPNext will prevent you from creating a Sales Invoice or Delivery Note without creating a Sales Order first. This configuration can be overridden for a particular Customer by enabling the 'Allow Sales Invoice Creation Without Sales Order' checkbox in the Customer master.","Nếu tùy chọn này được cấu hình là “Yes”, ERPNext sẽ không cho phép bạn tạo Hóa đơn bán hàng hoặc Phiếu giao hàng nếu chưa tạo Đơn bán hàng. Cấu hình này có thể được ghi đè cho từng Khách hàng bằng cách bật tùy chọn “Cho phép tạo Hóa đơn bán hàng không cần Đơn bán hàng” trong hồ sơ Khách hàng"
"If this option is configured 'Yes', ERPNext will prevent you from creating a Sales Invoice without creating a Delivery Note first. This configuration can be overridden for a particular Customer by enabling the 'Allow Sales Invoice Creation Without Delivery Note' checkbox in the Customer master.","Nếu tùy chọn này được cấu hình là “Yes”, ERPNext sẽ không cho phép bạn tạo Hóa đơn bán hàng nếu chưa tạo Phiếu giao hàng. Cấu hình này có thể được ghi đè cho từng Khách hàng bằng cách bật tùy chọn “Cho phép tạo Hóa đơn bán hàng không cần Phiếu giao hàng” trong hồ sơ Khách hàng"
Default Warehouse for Sales Return,Kho mặc định cho hàng bán trả lại
Default In Transit Warehouse,Kho trung chuyển mặc định
Enable Perpetual Inventory For Non Stock Items,Kích hoạt tồn kho thường xuyên cho mặt hàng không quản lý tồn kho
HRA Settings,Cài đặt HRA
Basic Component,Thành phần cơ bản
HRA Component,Thành phần HRA
Arrear Component,Thành phần truy lĩnh
Please enter the company name to confirm,Vui lòng nhập tên công ty để xác nhận
Quotation Lost Reason Detail,Chi tiết lý do mất báo giá
Enable Variants,Kích hoạt biến thể
Save Quotations as Draft,Lưu báo giá dưới dạng bản nháp
MAT-DN-RET-.YYYY.-,MAT-DN-RET-.YYYY.-
Against Delivery Note Item,Theo mặt hàng trong Phiếu giao hàng
Is Non GST ,Không thuộc phạm vi GST
Image Description,Mô tả hình ảnh
Transfer Status,Trạng thái chuyển kho
MAT-PR-RET-.YYYY.-,MAT-PR-RET-.YYYY.-
Track this Purchase Receipt against any Project,Theo dõi phiếu nhập hàng này theo dự án
Please Select a Supplier,Vui lòng chọn nhà cung cấp
Add to Transit,Thêm vào vận chuyển
Set Basic Rate Manually,Đặt giá cơ bản thủ công
"By default, the Item Name is set as per the Item Code entered. If you want Items to be named by a ","Theo mặc định, tên mặt hàng được đặt theo mã mặt hàng. Nếu muốn đặt tên mặt hàng theo chuỗi, hãy cấu hình tại đây"
Set a Default Warehouse for Inventory Transactions. This will be fetched into the Default Warehouse in the Item master.,Đặt kho mặc định cho các giao dịch tồn kho. Kho này sẽ được lấy vào kho mặc định trong hồ sơ mặt hàng
"This will allow stock items to be displayed in negative values. Using this option depends on your use case. With this option unchecked, the system warns before obstructing a transaction that is causing negative stock.","Cho phép hiển thị tồn kho âm. Việc bật tùy chọn này tùy thuộc vào quy trình của bạn. Nếu không bật, hệ thống sẽ cảnh báo khi giao dịch làm tồn kho âm"
Choose between FIFO and Moving Average Valuation Methods. ,Chọn giữa phương pháp định giá FIFO hoặc Bình quân gia quyền
 Click to know more about them.,Click để biết thêm thông tin
Show 'Scan Barcode' field above every child table to insert Items with ease.,Hiển thị trường “Quét mã vạch” trên mỗi bảng con để dễ thêm hàng hóa
"Serial numbers for stock will be set automatically based on the Items entered based on first in first out in transactions like Purchase/Sales Invoices, Delivery Notes, etc.","Số sê-ri sẽ được tự động gán theo nguyên tắc nhập trước xuất trước trong các giao dịch như Hóa đơn mua/bán, Phiếu giao hàng.."
"If blank, parent Warehouse Account or company default will be considered in transactions","Nếu để trống, hệ thống sẽ dùng tài khoản kho hoặc mặc định của công ty"
Service Level Agreement Details,Chi tiết thỏa thuận SLA (Cam kết mức dịch vụ)
Service Level Agreement Status,Trạng thái SLA
On Hold Since,Đang tạm dừng từ
Total Hold Time,Tổng thời gian tạm dừng
Response Details,Chi tiết phản hồi
Average Response Time,Thời gian phản hồi trung bình
User Resolution Time,Thời gian xử lý của người dùng
SLA is on hold since {0},SLA đang tạm dừng từ {0}
Pause SLA On Status,Tạm dừng SLA khi ở trạng thái
Pause SLA On,Tạm dừng SLA tại
Greetings Section,Phần chào mừng
Greeting Title,Tiêu đề chào mừng
Greeting Subtitle,Phụ đề chào mừng
Youtube ID,Mã YouTube
Youtube Statistics,Thống kê YouTube
Views,Lượt xem
Dislikes,Không thích
Video Settings,Cài đặt video
Enable YouTube Tracking,Bật theo dõi YouTube
30 mins,30 phút
1 hr,1 giờ
6 hrs,6 giờ
Patient Progress,Tiến triển bệnh nhân
Targetted,Mục tiêu
Score Obtained,Điểm đạt được
Sessions,Buổi điều trị
Average Score,Điểm trung bình
Select Assessment Template,Chọn mẫu đánh giá
 out of ,trên tổng số
Select Assessment Parameter,Chọn tham số đánh giá
Gender: ,Giới tính:
Contact: ,Liên hệ:
Total Therapy Sessions: ,Tổng số buổi điều trị:
Monthly Therapy Sessions: ,Buổi điều trị hàng tháng:
Patient Profile,Hồ sơ bệnh nhân
Email sent successfully.,Email đã được gửi thành công
Search by invoice id or customer name,Tìm kiếm theo mã hóa đơn hoặc tên khách hàng
Invoice Status,Trạng thái hóa đơn
Filter by invoice status,Lọc theo trạng thái hóa đơn
Select item group,Chọn nhóm hàng
No items found. Scan barcode again.,Không tìm thấy hàng. Hãy quét mã vạch lại
"Search by customer name, phone, email.","Tìm theo tên, số điện thoại hoặc email khách hàng"
Enter discount percentage.,Nhập phần trăm chiết khấu
Discount cannot be greater than 100%,Chiết khấu không được vượt quá 100%
Enter customer's email,Nhập email khách hàng
Enter customer's phone number,Nhập số điện thoại khách hàng
Customer contact updated successfully.,Cập nhật thông tin liên hệ khách hàng thành công
Item will be removed since no serial / batch no selected.,Hàng sẽ bị xóa vì chưa chọn số lô hoặc số sê-ri
Discount (%),Chiết khấu (%)
You cannot submit the order without payment.,Không thể gửi đơn hàng nếu chưa thanh toán
You cannot submit empty order.,Không thể gửi đơn hàng trống
To Be Paid,Cần thanh toán
Create POS Opening Entry,Tạo phiếu mở ca POS
Please add Mode of payments and opening balance details.,Vui lòng thêm phương thức thanh toán và số dư mở đầu
Toggle Recent Orders,Chuyển đổi đơn hàng gần đây
Save as Draft,Lưu dưới dạng nháp
You must add atleast one item to save it as draft.,Phải thêm ít nhất một mặt hàng để lưu nháp
There was an error saving the document.,Đã xảy ra lỗi khi lưu chứng từ
You must select a customer before adding an item.,Phải chọn khách hàng trước khi thêm mặt hàng
Active Leads,Khách hàng tiềm năng đang hoạt động
Please Select a Company.,Vui lòng chọn công ty
BOM Operations Time,Thời gian thao tác BOM
BOM ID,Mã BOM
BOM Item Code,Mã sản phẩm BOM
Time (In Mins),Thời gian (phút)
Sub-assembly BOM Count,Số lượng BOM bán thành phẩm
View Type,Kiểu hiển thị
Total Delivered Amount,Tổng giá trị đã giao
Downtime Analysis,Phân tích thời gian ngừng máy
Machine,Máy móc
Downtime (In Hours),Thời gian ngừng máy (giờ)
Employee Analytics,Phân tích nhân viên
"""From date"" can not be greater than or equal to ""To date""",&quot;Từ ngày&quot; không thể lớn hơn hoặc bằng &quot;Đến ngày&quot;
Exponential Smoothing Forecasting,Dự báo làm mượt theo hàm mũ
First Response Time for Issues,Thời gian phản hồi đầu tiên cho sự cố
First Response Time for Opportunity,Thời gian phản hồi đầu tiên cho cơ hội
Depreciatied Amount,Giá trị khấu hao
Date Based On,Dựa trên ngày
{0} and {1} are mandatory,{0} và {1} là bắt buộc
Consider Accounting Dimensions,Cân nhắc các chiều hạch toán kế toán
Reserved Quantity for Production,Số lượng dành riêng cho sản xuất
Projected Quantity,Số lượng dự kiến
 Total Sales Amount,Tổng doanh thu
Job Card Summary,Tổng hợp thẻ công việc
Time Required (In Mins),Thời gian cần thiết (phút)
From Posting Date,Từ ngày hạch toán
To Posting Date,Đến ngày hạch toán
No records found,Không tìm thấy bản ghi
Customer/Lead Name,Tên khách hàng / khách tiềm năng
Production Planning Report,Báo cáo kế hoạch sản xuất
Order Qty,Số lượng đặt
Raw Material Code,Mã nguyên liệu
Raw Material Name,Tên nguyên liệu
Allotted Qty,Số lượng được cấp
Expected Arrival Date,Ngày đến dự kiến
Arrival Quantity,Số lượng nhận
Raw Material Warehouse,Kho nguyên liệu
Order By,Sắp xếp theo
Include Sub-assembly Raw Materials,Bao gồm nguyên liệu phụ trợ
Program wise Fee Collection,Thu học phí theo chương trình
Fees Collected,Phí đã thu
Project Summary,Tổng quan dự án
Total Tasks,Tổng số công việc
Tasks Completed,Công việc đã hoàn thành
Tasks Overdue,Công việc quá hạn
Completion,Hoàn thành
Purchase Order Analysis,Phân tích đơn mua hàng
From and To Dates are required.,Bắt buộc nhập Từ ngày và Đến ngày
To Date cannot be before From Date.,Đến ngày không được trước Từ ngày
Qty to Bill,Số lượng cần xuất hóa đơn
Group by Purchase Order,Nhóm theo đơn mua hàng
 Purchase Value,Giá trị mua hàng
Total Received Amount,Tổng số tiền đã nhận
Quality Inspection Summary,Tổng hợp kiểm tra chất lượng
 Quoted Amount,Giá trị báo giá
Lead Time (Days),Thời gian giao hàng (ngày)
Include Expired,Bao gồm hàng hết hạn
Requested Items to Order and Receive,Các mặt hàng đã yêu cầu cần đặt và nhận
Sales Order Analysis,Phân tích đơn bán hàng
Amount Delivered,Giá trị đã giao
Delay (in Days),Độ trễ (ngày)
Group by Sales Order,Nhóm theo đơn bán hàng
 Sales Value,Giá trị bán hàng
Stock Qty vs Serial No Count,Số lượng tồn kho so với số sê-ri
Serial No Count,Số sê-ri đếm được
Work Order Summary,Tổng hợp lệnh sản xuất
Produce Qty,Số lượng sản xuất
Lead Time (in mins),Thời gian chờ (phút)
Charts Based On,Biểu đồ dựa trên
YouTube Interactions,Tương tác YouTube
Published Date,Ngày xuất bản
Barnch,Chi nhánh
Opportunity {0} created,Cơ hội {0} đã được tạo
Kindly select the company first,Vui lòng chọn công ty trước
Please enter From Date and To Date to generate JSON,Vui lòng nhập Từ ngày và Đến ngày để tạo tệp JSON
Download DATEV File,Tải xuống tệp DATEV
Numero has not set in the XML file,Thiếu số hóa đơn trong tệp XML
Inward Supplies(liable to reverse charge),Hàng nhập khẩu chịu thuế nghịch đảo
This is based on the course schedules of this Instructor,Dựa trên lịch học của giảng viên này
Course and Assessment,Khóa học và đánh giá
Course {0} has been added to all the selected programs successfully.,Khóa học {0} đã được thêm vào tất cả các chương trình đã chọn thành công
Programs updated,Chương trình đã được cập nhật
Program and Course,Chương trình và khóa học
{0} or {1} is mandatory,{0} hoặc {1} là bắt buộc
Mandatory Fields,Trường bắt buộc
Student {0}: {1} does not belong to Student Group {2},Học sinh {0}: {1} không thuộc nhóm học sinh {2}
Student Attendance record {0} already exists against the Student {1},Bản ghi điểm danh {0} đã tồn tại cho học sinh {1}
Course and Fee,Khóa học và học phí
Not eligible for the admission in this program as per Date Of Birth,Không đủ điều kiện nhập học chương trình này theo ngày sinh
Topic {0} has been added to all the selected courses successfully.,Chủ đề {0} đã được thêm vào tất cả các khóa học đã chọn thành công
Courses updated,Khóa học đã được cập nhật
{0} {1} has been added to all the selected topics successfully.,{0} {1} đã được thêm vào tất cả các chủ đề đã chọn thành công
Topics updated,Chủ đề đã được cập nhật
Academic Term and Program,Học kỳ và chương trình
Please remove this item and try to submit again or update the posting time.,Vui lòng xóa mục này và thử gửi lại hoặc cập nhật thời gian hạch toán
Failed to Authenticate the API key.,Không xác thực được khóa API
URL can only be a string,URL chỉ có thể là chuỗi ký tự
"Here is your webhook secret, this will be shown to you only once.","Đây là khóa Webhook của bạn, chỉ hiển thị một lần"
The payment for this membership is not paid. To generate invoice fill the payment details,"Thanh toán cho hội viên này chưa hoàn tất. Để tạo hóa đơn, hãy điền thông tin thanh toán"
An invoice is already linked to this document,Đã có hóa đơn liên kết với chứng từ này
No customer linked to member {},Chưa có khách hàng nào được liên kết với hội viên {}
You need to set <b>Debit Account</b> in Membership Settings,Bạn cần thiết lập <b>Tài khoản ghi nợ</b> trong Cài đặt hội viên
You need to set <b>Default Company</b> for invoicing in Membership Settings,Bạn cần thiết lập <b>Công ty mặc định</b> để lập hóa đơn trong Cài đặt hội viên
You need to enable <b>Send Acknowledge Email</b> in Membership Settings,Bạn cần bật <b>Gửi email xác nhận</b> trong Cài đặt hội viên
Error creating membership entry for {0},Lỗi khi tạo hội viên {0}
A customer is already linked to this Member,Khách hàng đã được liên kết với hội viên này
End Date must not be lesser than Start Date,Ngày kết thúc không được nhỏ hơn ngày bắt đầu
Employee {0} already has Active Shift {1}: {2},Nhân viên {0} đã có ca làm việc đang hoạt động {1}: {2}
 from {0},Từ {0}
 to {0},Đến {0}
Please set {0} for the Employee or for Department: {1},Vui lòng đặt {0} cho nhân viên hoặc phòng ban: {1}
Employee Onboarding: {0} is already for Job Applicant: {1},Quy trình tiếp nhận nhân viên: {0} đã thuộc ứng viên: {1}
Asset Value Analytics,Phân tích giá trị tài sản
Category-wise Asset Value,Giá trị tài sản theo nhóm
Total Assets,Tổng tài sản
New Assets (This Year),Tài sản mới (năm nay)
Row #{}: Depreciation Posting Date should not be equal to Available for Use Date.,Dòng #{}: Ngày hạch toán khấu hao không được trùng với Ngày sẵn sàng sử dụng
Incorrect Date,Ngày không hợp lệ
Invalid Gross Purchase Amount,Giá trị mua tài sản không hợp lệ
There are active maintenance or repairs against the asset. You must complete all of them before cancelling the asset.,Tài sản đang có bảo trì hoặc sửa chữa. Phải hoàn tất trước khi hủy tài sản
% Complete,% Hoàn thành
Back to Course,Quay lại khóa học
Finish Topic,Hoàn thành chủ đề
Mins,Phút
by,bởi
Back to,Quay lại
Enrolling...,Đang ghi danh...
You have successfully enrolled for the program ,Bạn đã đăng ký chương trình thành công
Enrolled,Đã ghi danh
Watch Intro,Xem giới thiệu
We're here to help!,Chúng tôi luôn sẵn sàng hỗ trợ!
Frequently Read Articles,Các bài viết được đọc nhiều
Please set a default company address,Vui lòng thiết lập địa chỉ công ty mặc định
{0} is not a valid state! Check for typos or enter the ISO code for your state.,{0} không phải là bang/tỉnh hợp lệ! Vui lòng kiểm tra lỗi chính tả hoặc nhập mã ISO cho bang/tỉnh của bạn.
Error occured while parsing Chart of Accounts: Please make sure that no two accounts have the same name,Đã xảy ra lỗi khi phân tích Hệ thống tài khoản: Vui lòng đảm bảo không có hai tài khoản trùng tên
Plaid invalid request error,Yêu cầu Plaid không hợp lệ
Please check your Plaid client ID and secret values,Vui lòng kiểm tra Client ID và Secret của Plaid
Bank transaction creation error,Lỗi tạo giao dịch ngân hàng
Unit of Measurement,Đơn vị đo lường
Row # {0}: Returned Item {1} does not exist in {2} {3},Dòng # {0}: Hàng trả lại {1} không tồn tại trong {2} {3}
Valuation type charges can not be marked as Inclusive,Chi phí theo loại định giá không thể được đánh dấu là Bao gồm
You do not have permissions to {} items in a {}.,Bạn không có quyền đối với các mặt hàng {} trong {}.
Insufficient Permissions,Không đủ quyền
You are not allowed to update as per the conditions set in {} Workflow.,Bạn không được phép cập nhật theo các điều kiện được thiết lập trong quy trình {}.
Expense Account Missing,Thiếu tài khoản chi phí
{0} is not a valid Value for Attribute {1} of Item {2}.,{0} không phải là giá trị hợp lệ cho thuộc tính {1} của mặt hàng {2}.
Invalid Value,Giá trị không hợp lệ
The value {0} is already assigned to an existing Item {1}.,Giá trị {0} đã được gán cho mặt hàng hiện có {1}.
"To still proceed with editing this Attribute Value, enable {0} in Item Variant Settings.","Để tiếp tục chỉnh sửa giá trị thuộc tính này, hãy bật {0} trong Cài đặt biến thể mặt hàng."
Edit Not Allowed,Không được phép chỉnh sửa
Row #{0}: Item {1} is already fully received in Purchase Order {2},Dòng #{0}: Mặt hàng {1} đã được nhận đủ trong Đơn mua hàng {2}
You cannot create or cancel any accounting entries with in the closed Accounting Period {0},Bạn không thể tạo hoặc hủy bất kỳ bút toán kế toán nào trong Kỳ kế toán đã đóng {0}
POS Invoice should have {} field checked.,Hóa đơn POS phải được chọn trường {}.
Invalid Item,Mặt hàng không hợp lệ
Row #{}: You cannot add postive quantities in a return invoice. Please remove item {} to complete the return.,Dòng #{}: Bạn không thể thêm số lượng dương trong hóa đơn trả hàng. Vui lòng xóa mặt hàng {} để hoàn tất việc trả hàng.
The selected change account {} doesn't belongs to Company {}.,Tài khoản tiền thừa {} được chọn không thuộc Công ty {}.
Atleast one invoice has to be selected.,Phải chọn ít nhất một hóa đơn.
Payment methods are mandatory. Please add at least one payment method.,Phương thức thanh toán là bắt buộc. Vui lòng thêm ít nhất một phương thức thanh toán.
Please select a default mode of payment,Vui lòng chọn phương thức thanh toán mặc định
You can only select one mode of payment as default,Bạn chỉ có thể chọn một phương thức thanh toán làm mặc định
Missing Account,Thiếu tài khoản
Customers not selected.,Chưa chọn khách hàng.
Statement of Accounts,Báo cáo sao kê tài khoản
Ageing Report Based On ,Báo cáo tuổi nợ dựa trên
Please enter distributed cost center,Vui lòng nhập trung tâm chi phí phân bổ
Total percentage allocation for distributed cost center should be equal to 100,Tổng tỷ lệ phân bổ cho trung tâm chi phí phân bổ phải bằng 100
Cannot enable Distributed Cost Center for a Cost Center already allocated in another Distributed Cost Center,Không thể bật Trung tâm chi phí phân bổ cho Trung tâm chi phí đã được phân bổ trong một Trung tâm chi phí phân bổ khác
Parent Cost Center cannot be added in Distributed Cost Center,Không thể thêm Trung tâm chi phí cha vào Trung tâm chi phí phân bổ
A Distributed Cost Center cannot be added in the Distributed Cost Center allocation table.,Không thể thêm một Trung tâm chi phí phân bổ vào bảng phân bổ Trung tâm chi phí phân bổ
Cost Center with enabled distributed cost center can not be converted to group,Trung tâm chi phí đã bật phân bổ không thể chuyển thành nhóm
Cost Center Already Allocated in a Distributed Cost Center cannot be converted to group,Trung tâm chi phí đã được phân bổ trong Trung tâm chi phí phân bổ không thể chuyển thành nhóm
Trial Period Start date cannot be after Subscription Start Date,Ngày bắt đầu dùng thử không được sau Ngày bắt đầu đăng ký
Subscription End Date must be after {0} as per the subscription plan,Ngày kết thúc đăng ký phải sau {0} theo gói đăng ký
Subscription End Date is mandatory to follow calendar months,Ngày kết thúc đăng ký là bắt buộc để theo tháng dương lịch
Row #{}: POS Invoice {} is not against customer {},Dòng #{}: Hóa đơn POS {} không thuộc về khách hàng {}
Row #{}: POS Invoice {} is not submitted yet,Dòng #{}: Hóa đơn POS {} chưa được nộp
Row #{}: POS Invoice {} has been {},Dòng #{}: Hóa đơn POS {} đã {}
No Supplier found for Inter Company Transactions which represents company {0},Không tìm thấy Nhà cung cấp cho Giao dịch nội bộ đại diện cho công ty {0}
No Customer found for Inter Company Transactions which represents company {0},Không tìm thấy Khách hàng cho Giao dịch nội bộ đại diện cho công ty {0}
Invalid Period,Kỳ không hợp lệ
Selected POS Opening Entry should be open.,Mục mở POS được chọn phải đang mở.
Invalid Opening Entry,Mục mở không hợp lệ
Please set a Company,Vui lòng thiết lập Công ty
"Sorry, this coupon code's validity has not started","Xin lỗi, mã khuyến mãi này chưa đến thời gian hiệu lực"
"Sorry, this coupon code's validity has expired","Xin lỗi, mã khuyến mãi này đã hết hạn"
"Sorry, this coupon code is no longer valid","Xin lỗi, mã khuyến mãi này không còn hiệu lực"
For the 'Apply Rule On Other' condition the field {0} is mandatory,"Với điều kiện “Áp dụng quy tắc cho khác”, trường {0} là bắt buộc"
{1} Not in Stock,{1} không có trong kho
Only {0} in Stock for item {1},Chỉ còn {0} trong kho cho mặt hàng {1}
Please enter a coupon code,Vui lòng nhập mã khuyến mãi
Please enter a valid coupon code,Vui lòng nhập mã khuyến mãi hợp lệ
Invalid Child Procedure,Thủ tục con không hợp lệ
Import Italian Supplier Invoice.,Nhập hóa đơn nhà cung cấp Ý.
"Valuation Rate for the Item {0}, is required to do accounting entries for {1} {2}.",Tỷ lệ định giá cho mặt hàng {0} là bắt buộc để thực hiện bút toán kế toán cho {1} {2}.
 Here are the options to proceed:,Dưới đây là các tùy chọn để tiếp tục:
"If the item is transacting as a Zero Valuation Rate item in this entry, please enable 'Allow Zero Valuation Rate' in the {0} Item table.","Nếu mặt hàng được giao dịch với tỷ lệ định giá bằng 0 trong chứng từ này, vui lòng bật “Cho phép tỷ lệ định giá bằng 0” trong bảng Mặt hàng {0}."
"If not, you can Cancel / Submit this entry ","Nếu không, bạn có thể Hủy / Gửi chứng từ này"
 performing either one below:,bằng cách thực hiện một trong các bước sau:
Create an incoming stock transaction for the Item.,Tạo giao dịch nhập kho cho mặt hàng.
Mention Valuation Rate in the Item master.,Khai báo Tỷ lệ định giá trong danh mục Mặt hàng.
Valuation Rate Missing,Thiếu tỷ lệ định giá
Serial Nos Required,Yêu cầu số sê-ri
Quantity Mismatch,Số lượng không khớp
"Please Restock Items and Update the Pick List to continue. To discontinue, cancel the Pick List.","Vui lòng bổ sung hàng và cập nhật Phiếu lấy hàng để tiếp tục. Để dừng lại, hãy hủy Phiếu lấy hàng."
Out of Stock,Hết hàng
{0} units of Item {1} is not available.,{0} đơn vị của mặt hàng {1} không khả dụng.
Item for row {0} does not match Material Request,Mặt hàng tại dòng {0} không khớp với Yêu cầu vật tư
Warehouse for row {0} does not match Material Request,Kho tại dòng {0} không khớp với Yêu cầu vật tư
Accounting Entry for Service,Bút toán kế toán cho dịch vụ
All items have already been Invoiced/Returned,Tất cả các mặt hàng đã được lập hóa đơn/đã trả
All these items have already been Invoiced/Returned,Tất cả các mặt hàng này đã được lập hóa đơn/đã trả
Stock Reconciliations,Đối chiếu tồn kho
Merge not allowed,Không cho phép gộp
The following deleted attributes exist in Variants but not in the Template. You can either delete the Variants or keep the attribute(s) in template.,Các thuộc tính đã bị xóa sau đây tồn tại trong Biến thể nhưng không có trong Mẫu. Bạn có thể xóa các Biến thể hoặc giữ thuộc tính trong mẫu.
Variant Items,Mặt hàng biến thể
Variant Attribute Error,Lỗi thuộc tính biến thể
The serial no {0} does not belong to item {1},Số sê-ri {0} không thuộc về mặt hàng {1}
There is no batch found against the {0}: {1},Không tìm thấy lô nào cho {0}: {1}
Completed Operation,Hoàn thành thao tác
Work Order Analysis,Phân tích lệnh sản xuất
Quality Inspection Analysis,Phân tích kiểm tra chất lượng
Pending Work Order,Lệnh sản xuất đang chờ
Last Month Downtime Analysis,Phân tích thời gian ngừng hoạt động tháng trước
Work Order Qty Analysis,Phân tích số lượng lệnh sản xuất
Job Card Analysis,Phân tích thẻ công việc
Monthly Total Work Orders,Tổng lệnh sản xuất theo tháng
Monthly Completed Work Orders,Lệnh sản xuất hoàn thành theo tháng
Ongoing Job Cards,Thẻ công việc đang thực hiện
Monthly Quality Inspections,Kiểm tra chất lượng theo tháng
(Forecast),(Dự báo)
Total Demand (Past Data),Tổng nhu cầu (Dữ liệu quá khứ)
Total Forecast (Past Data),Tổng dự báo (Dữ liệu quá khứ)
Total Forecast (Future Data),Tổng dự báo (Dữ liệu tương lai)
Based On Document,Dựa trên chứng từ
Based On Data ( in years ),Dựa trên dữ liệu (theo năm)
Smoothing Constant,Hằng số làm mượt
Please fill the Sales Orders table,Vui lòng điền bảng Đơn bán hàng
Sales Orders Required,Yêu cầu Đơn bán hàng
Please fill the Material Requests table,Vui lòng điền bảng Yêu cầu vật tư
Material Requests Required,Yêu cầu Yêu cầu vật tư
Items to Manufacture are required to pull the Raw Materials associated with it.,Cần có Mặt hàng cần sản xuất để lấy Nguyên vật liệu liên quan.
Items Required,Yêu cầu mặt hàng
Operation {0} does not belong to the work order {1},Công đoạn {0} không thuộc về lệnh sản xuất {1}
Print UOM after Quantity,In đơn vị tính sau số lượng
Set default {0} account for perpetual inventory for non stock items,Thiết lập tài khoản {0} mặc định cho tồn kho thường xuyên đối với mặt hàng không tồn kho
Row #{0}: Child Item should not be a Product Bundle. Please remove Item {1} and Save,Dòng #{0}: Mặt hàng con không được là Gói sản phẩm. Vui lòng xóa mặt hàng {1} và Lưu
Credit limit reached for customer {0},Đã đạt giới hạn tín dụng cho khách hàng {0}
Could not auto create Customer due to the following missing mandatory field(s):,Không thể tự động tạo Khách hàng do thiếu các trường bắt buộc sau:
Please create Customer from Lead {0}.,Vui lòng tạo Khách hàng từ Khách tiềm năng {0}.
Mandatory Missing,Thiếu bắt buộc
From Date can not be greater than To Date.,Từ ngày không được lớn hơn Đến ngày.
Row #{0}: Please enter the result value for {1},Dòng #{0}: Vui lòng nhập giá trị kết quả cho {1}
Mandatory Results,Kết quả bắt buộc
Sales Invoice or Patient Encounter is required to create Lab Tests,Cần có Hóa đơn bán hàng hoặc Lần khám bệnh để tạo Xét nghiệm
Insufficient Data,Không đủ dữ liệu
Lab Test(s) {0} created successfully,Đã tạo thành công Xét nghiệm {0}
Test :,Xét nghiệm:
Sample Collection {0} has been created,Đã tạo Thu thập mẫu {0}
Normal Range: ,Khoảng bình thường:
Row #{0}: Check Out datetime cannot be less than Check In datetime,Dòng #{0}: Thời gian Check Out không được sớm hơn thời gian Check In
"Missing required details, did not create Inpatient Record","Thiếu thông tin bắt buộc, không tạo Hồ sơ nội trú"
Unbilled Invoices,Hóa đơn chưa lập hóa đơn
Standard Selling Rate should be greater than zero.,Giá bán tiêu chuẩn phải lớn hơn 0.
Conversion Factor is mandatory,Hệ số quy đổi là bắt buộc
Row #{0}: Conversion Factor is mandatory,Dòng #{0}: Hệ số quy đổi là bắt buộc
Sample Quantity cannot be negative or 0,Số lượng mẫu không được âm hoặc bằng 0
Invalid Quantity,Số lượng không hợp lệ
"Please set defaults for Customer Group, Territory and Selling Price List in Selling Settings","Vui lòng thiết lập mặc định cho Nhóm khách hàng, Khu vực và Bảng giá bán trong Cài đặt bán hàng"
{0} on {1},{0} trên {1}
{0} with {1},{0} với {1}
Appointment Confirmation Message Not Sent,Tin nhắn xác nhận lịch hẹn chưa được gửi
"SMS not sent, please check SMS Settings","SMS chưa được gửi, vui lòng kiểm tra Cài đặt SMS"
Healthcare Service Unit Type cannot have both {0} and {1},Loại Đơn vị Dịch vụ Y tế không thể có cả {0} và {1}
Healthcare Service Unit Type must allow atleast one among {0} and {1},Loại Đơn vị Dịch vụ Y tế phải cho phép ít nhất một trong {0} và {1}
Set Response Time and Resolution Time for Priority {0} in row {1}.,Thiết lập Thời gian phản hồi và Thời gian xử lý cho Mức ưu tiên {0} tại dòng {1}.
